testId,category,query,priorFixture,priorExpectedClassification,applicability,executionStatus,sourceScanCount,sourceScanMembershipHash,screenshot,notes
"G-001","G","elem C","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"G-002","G","elem N","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"G-003","G","elem O","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"G-004","G","elem S","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"G-005","G","elem P","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"G-006","G","organic and elem C","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"G-007","G","polymer.protein and elem N","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"G-008","G","solvent and elem O","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"G-009","G","metals and elem Zn","tests/fixtures/unit-cell.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"H-001","H","polymer.protein and chain A","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"H-002","H","polymer.protein or organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"H-003","H","not solvent","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"H-004","H","not polymer","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"H-005","H","chain A and name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"H-006","H","chain A and (resn ALA or resn GLY)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"H-007","H","(chain A or chain B) and name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"H-008","H","polymer.protein and not name CA","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"H-009","H","organic and not elem C","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"H-010","H","chain A and resn ALA or resn GLY","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"H-011","H","chain A and (resn ALA or resn GLY)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"I-001","I","first all","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"I-002","I","last all","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"I-003","I","first polymer.protein","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"I-004","I","last polymer.protein","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"I-005","I","first none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"I-006","I","last none","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"J-001","J","organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","0","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"J-002","J","polymer.protein within 4.0 of organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"J-003","J","byres (polymer.protein within 4.0 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"J-004","J","byres (polymer.protein within 2.5 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"J-005","J","byres (polymer.protein within 3.0 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"J-006","J","byres (polymer.protein within 4.0 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"J-007","J","byres (polymer.protein within 5.0 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"J-008","J","byres (polymer.protein within 8.0 of organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"K-001","K","bychain (resi 45)","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"K-002","K","byobject (resi 45)","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"K-003","K","bymolecule (organic)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"K-004","K","bycalpha (resi 45)","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"K-005","K","bysegi (resi 45)","tests/fixtures/mini-protein.pdb","UNSUPPORTED_OPERATOR_OR_PROFILE","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"K-006","K","byfragment (organic)","tests/fixtures/mini-protein.pdb","MISSING_DEPENDENCY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"K-007","K","byring (organic)","tests/fixtures/ring-ligand.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"K-008","K","byres (chain A or chain B)","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"K-009","K","(byres chain A) or chain B","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"L-001","L","chain A and resi 45 and name CA","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"L-002","L","neighbor (chain A and resi 45 and name CA)","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"L-003","L","neighbor organic","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"M-001","M","bound_to (chain A and resi 45 and name CA)","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"M-002","M","neighbor (chain A and resi 45 and name CA)","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"N-001","N","(chain A and resi 45 and name CA) extend 1","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"N-002","N","(chain A and resi 45 and name CA) extend 2","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"N-003","N","(chain A and resi 45 and name CA) extend 3","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"O-001","O","polymer.protein within 4.0 of organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"O-002","O","all within 4.0 of organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"O-003","O","solvent within 4.0 of organic","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"O-004","O","metals within 5.0 of organic","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"O-005","O","chain A within 4.0 of organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"O-006","O","all within 0 of organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"O-007","O","all within 0.1 of organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"O-008","O","all within 100 of organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"P-001","P","organic around 4.0","tests/fixtures/mini-protein.pdb","SYNTAX_ERROR","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"P-002","P","all within 4.0 of organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"P-003","P","resi 45 around 3","tests/fixtures/mini-protein.pdb","SYNTAX_ERROR","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"Q-001","Q","all near_to 4.0 of organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"Q-002","Q","all within 4.0 of organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"R-001","R","all beyond 4.0 of organic","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"R-002","R","all beyond 8.0 of organic","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"R-003","R","all beyond 20.0 of organic","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"S-001","S","organic expand 2","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"S-002","S","organic expand 4","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"S-003","S","organic expand 6","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"S-004","S","organic extend 4","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"T-001","T","organic gap 1.0","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"T-002","T","organic gap 2.0","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"U-001","U","b < 100","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"U-002","U","b < 50","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"U-003","U","b >= 20","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"U-004","U","polymer.protein and b > 30","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"U-005","U","b < -999","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"U-006","U","b > 99999","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"V-001","V","q < 1.0","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"V-002","V","q = 1.0","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"V-003","V","q > 0.5","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"W-001","W","ss H","tests/fixtures/g1c-secondary-formal.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"W-002","W","ss S","tests/fixtures/g1c-secondary-formal.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"W-003","W","ss L","tests/fixtures/g1c-secondary-formal.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"W-004","W","ss H+S","tests/fixtures/g1c-secondary-formal.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"W-005","W","polymer.protein and ss H","tests/fixtures/g1c-secondary-formal.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"X-001","X","formal_charge = 1","tests/fixtures/charged.pqr","MISSING_DEPENDENCY","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"X-002","X","formal_charge = -1","tests/fixtures/charged.pqr","MISSING_DEPENDENCY","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"X-003","X","partial_charge < 0","tests/fixtures/charged.pqr","VALID_NONEMPTY","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"X-004","X","partial_charge > 0","tests/fixtures/charged.pqr","VALID_NONEMPTY","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"Y-001","Y","x < 0","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"Y-002","Y","x > 0","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"Y-003","Y","y < 0","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"Y-004","Y","z > 0","tests/fixtures/mini-protein.pdb","VALID_EMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"Y-005","Y","polymer.protein and x > 0","tests/fixtures/mini-protein.pdb","VALID_NONEMPTY","APPLICABLE_TO_4V6F","BLOCKED_CANONICAL_IMPORT","","","","Canonical 4V6F identity did not complete; no browser query or screenshot is claimed."
"Z-001","Z","state 1","tests/fixtures/multistate.pdb","MISSING_DEPENDENCY","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"Z-002","Z","state 2","tests/fixtures/multistate.pdb","MISSING_DEPENDENCY","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"Z-003","Z","present","tests/fixtures/multistate.pdb","VALID_NONEMPTY","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
"Z-004","Z","present","tests/fixtures/multistate.pdb","VALID_NONEMPTY","NOT_APPLICABLE_TO_4V6F","RETAIN_PRIOR_FIXTURE_ONLY","","","","Fixture-specific charge, multi-state, or small-edit case retained in prior A→BE campaign."
